471,8,1,3860,3860,46912578336608
472,8,1,3860,3860,46912578336608
473,4,1,3860,3860,46912578336608
474,16,1,3860,3860,46912578336608
475,4,1,3860,3860,46912578336608
476,4,1,3860,3860,46912578336608
477,16,1,3860,3860,46912578336608
478,4,1,3860,3860,46912578336608
479,8,1,3860,3860,46912578336608
480,16,1,3860,3860,46912578336608
481,8,1,3860,3860,46912578336608
482,8,1,3860,3860,46912578336608
483,16,1,3860,3860,46912578336608
484,8,1,3860,3860,46912578336608
485,8,1,3860,3860,46912578336608
486,8,1,3860,3860,46912578336608
487,4,1,3860,3860,46912578336608
488,16,1,3860,3860,46912578336608
489,4,1,3860,3860,46912578336608
490,4,1,3860,3860,46912578336608
491,16,1,3860,3860,46912578336608
492,4,1,3860,3860,46912578336608
493,8,1,3860,3860,46912578336608
494,16,1,3860,3860,46912578336608
495,8,1,3860,3860,46912578336608
496,8,1,3860,3860,46912578336608
497,16,1,3860,3860,46912578336608
498,8,1,3860,3860,46912578336608
499,8,1,3860,3860,46912578336608
500,8,1,3860,3860,46912578336608
501,4,1,3860,3860,46912578336608
502,16,1,3860,3860,46912578336608
503,4,1,3860,3860,46912578336608
504,4,1,3860,3860,46912578336608
505,16,1,3860,3860,46912578336608
506,4,1,3860,3860,46912578336608
507,8,1,3860,3860,46912578336608
508,16,1,3860,3860,46912578336608
509,8,1,3860,3860,46912578336608
510,8,1,3860,3860,46912578336608
511,16,1,3860,3860,46912578336608
512,8,1,3860,3860,46912578336608
513,8,1,3860,3860,46912578336608
514,8,1,3860,3860,46912578336608
515,4,1,3860,3860,46912578336608
516,16,1,3860,3860,46912578336608
517,4,1,3860,3860,46912578336608
518,4,1,3860,3860,46912578336608
519,16,1,3860,3860,46912578336608
520,4,1,3860,3860,46912578336608
521,8,1,3860,3860,46912578336608
522,16,1,3860,3860,46912578336608
523,8,1,3860,3860,46912578336608
524,8,1,3860,3860,46912578336608
525,16,1,3860,3860,46912578336608
526,8,1,3860,3860,46912578336608
527,8,1,3860,3860,46912578336608
528,8,1,3860,3860,46912578336608
529,4,1,3860,3860,46912578336608
530,16,1,3860,3860,46912578336608
531,4,1,3860,3860,46912578336608
532,4,1,3860,3860,46912578336608
533,16,1,3860,3860,46912578336608
534,4,1,3860,3860,46912578336608
535,8,1,3860,3860,46912578336608
536,16,1,3860,3860,46912578336608
537,8,1,3860,3860,46912578336608
538,8,1,3860,3860,46912578336608
539,16,1,3860,3860,46912578336608
540,8,1,3860,3860,46912578336608
541,8,1,3860,3860,46912578336608
542,8,1,3860,3860,46912578336608
543,4,1,3860,3860,46912578336608
544,16,1,3860,3860,46912578336608
545,4,1,3860,3860,46912578336608
546,4,1,3860,3860,46912578336608
547,16,1,3860,3860,46912578336608
548,4,1,3860,3860,46912578336608
549,8,1,3860,3860,46912578336608
550,16,1,3860,3860,46912578336608
551,8,1,3860,3860,46912578336608
552,8,1,3860,3860,46912578336608
553,16,1,3860,3860,46912578336608
554,8,1,3860,3860,46912578336608
555,8,1,3860,3860,46912578336608
556,8,1,3860,3860,46912578336608
557,4,1,3860,3860,46912578336608
558,16,1,3860,3860,46912578336608
559,4,1,3860,3860,46912578336608
560,4,1,3860,3860,46912578336608
561,16,1,3860,3860,46912578336608
562,4,1,3860,3860,46912578336608
563,8,1,3860,3860,46912578336608
564,16,1,3860,3860,46912578336608
565,8,1,3860,3860,46912578336608
566,8,1,3860,3860,46912578336608
567,16,1,3860,3860,46912578336608
568,8,1,3860,3860,46912578336608
569,8,1,3860,3860,46912578336608
570,8,1,3860,3860,46912578336608
571,4,1,3860,3860,46912578336608
572,16,1,3860,3860,46912578336608
573,4,1,3860,3860,46912578336608
574,4,1,3860,3860,46912578336608
575,16,1,3860,3860,46912578336608
576,4,1,3860,3860,46912578336608
577,8,1,3860,3860,46912578336608
578,16,1,3860,3860,46912578336608
579,8,1,3860,3860,46912578336608
580,8,1,3860,3860,46912578336608
581,16,1,3860,3860,46912578336608
582,8,1,3860,3860,46912578336608
583,8,1,3860,3860,46912578336608
584,8,1,3860,3860,46912578336608
585,4,1,3860,3860,46912578336608
586,16,1,3860,3860,46912578336608
587,4,1,3860,3860,46912578336608
588,4,1,3860,3860,46912578336608
589,16,1,3860,3860,46912578336608
590,4,1,3860,3860,46912578336608
591,8,1,3860,3860,46912578336608
592,8,1,3860,3860,46912578336608
593,8,1,3860,3860,46912578336608
594,8,1,3860,3860,46912578336608
595,8,1,3860,3860,46912578336608
596,8,1,3860,3860,46912578336608
597,16,1,3860,3860,46912578336608
598,8,1,3860,3860,46912578336608
599,8,1,3860,3860,46912578336608
600,16,1,3860,3860,46912578336608
601,8,1,3860,3860,46912578336608
602,8,1,3860,3860,46912578336608
603,8,1,3860,3860,46912578336608
604,4,1,3860,3860,46912578336608
605,16,1,3860,3860,46912578336608
606,4,1,3860,3860,46912578336608
607,4,1,3860,3860,46912578336608
608,16,1,3860,3860,46912578336608
609,4,1,3860,3860,46912578336608
610,8,1,3860,3860,46912578336608
611,16,1,3860,3860,46912578336608
612,8,1,3860,3860,46912578336608
613,8,1,3860,3860,46912578336608
614,16,1,3860,3860,46912578336608
615,8,1,3860,3860,46912578336608
616,8,1,3860,3860,46912578336608
617,8,1,3860,3860,46912578336608
618,4,1,3860,3860,46912578336608
619,16,1,3860,3860,46912578336608
620,4,1,3860,3860,46912578336608
621,4,1,3860,3860,46912578336608
622,16,1,3860,3860,46912578336608
623,4,1,3860,3860,46912578336608
624,8,1,3860,3860,46912578336608
625,16,1,3860,3860,46912578336608
626,8,1,3860,3860,46912578336608
627,8,1,3860,3860,46912578336608
628,16,1,3860,3860,46912578336608
629,8,1,3860,3860,46912578336608
630,8,1,3860,3860,46912578336608
631,8,1,3860,3860,46912578336608
632,4,1,3860,3860,46912578336608
633,16,1,3860,3860,46912578336608
634,4,1,3860,3860,46912578336608
635,4,1,3860,3860,46912578336608
636,16,1,3860,3860,46912578336608
637,4,1,3860,3860,46912578336608
638,8,1,3860,3860,46912578336608
639,16,1,3860,3860,46912578336608
640,8,1,3860,3860,46912578336608
641,8,1,3860,3860,46912578336608
642,16,1,3860,3860,46912578336608
643,8,1,3860,3860,46912578336608
644,8,1,3860,3860,46912578336608
645,8,1,3860,3860,46912578336608
646,4,1,3860,3860,46912578336608
647,16,1,3860,3860,46912578336608
648,4,1,3860,3860,46912578336608
649,4,1,3860,3860,46912578336608
650,16,1,3860,3860,46912578336608
651,4,1,3860,3860,46912578336608
652,8,1,3860,3860,46912578336608
653,16,1,3860,3860,46912578336608
654,8,1,3860,3860,46912578336608
655,8,1,3860,3860,46912578336608
656,16,1,3860,3860,46912578336608
657,8,1,3860,3860,46912578336608
658,8,1,3860,3860,46912578336608
659,8,1,3860,3860,46912578336608
660,4,1,3860,3860,46912578336608
661,16,1,3860,3860,46912578336608
662,4,1,3860,3860,46912578336608
663,4,1,3860,3860,46912578336608
664,16,1,3860,3860,46912578336608
665,4,1,3860,3860,46912578336608
666,8,1,3860,3860,46912578336608
667,16,1,3860,3860,46912578336608
668,8,1,3860,3860,46912578336608
669,8,1,3860,3860,46912578336608
670,16,1,3860,3860,46912578336608
671,8,1,3860,3860,46912578336608
672,8,1,3860,3860,46912578336608
673,8,1,3860,3860,46912578336608
674,4,1,3860,3860,46912578336608
675,16,1,3860,3860,46912578336608
676,4,1,3860,3860,46912578336608
677,4,1,3860,3860,46912578336608
678,16,1,3860,3860,46912578336608
679,4,1,3860,3860,46912578336608
680,8,1,3860,3860,46912578336608
681,16,1,3860,3860,46912578336608
682,8,1,3860,3860,46912578336608
683,8,1,3860,3860,46912578336608
684,16,1,3860,3860,46912578336608
685,8,1,3860,3860,46912578336608
686,8,1,3860,3860,46912578336608
687,8,1,3860,3860,46912578336608
688,4,1,3860,3860,46912578336608
689,16,1,3860,3860,46912578336608
690,4,1,3860,3860,46912578336608
691,4,1,3860,3860,46912578336608
692,16,1,3860,3860,46912578336608
693,4,1,3860,3860,46912578336608
694,8,1,3860,3860,46912578336608
695,16,1,3860,3860,46912578336608
696,8,1,3860,3860,46912578336608
697,8,1,3860,3860,46912578336608
698,16,1,3860,3860,46912578336608
699,8,1,3860,3860,46912578336608
700,8,1,3860,3860,46912578336608
701,8,1,3860,3860,46912578336608
702,4,1,3860,3860,46912578336608
703,16,1,3860,3860,46912578336608
704,4,1,3860,3860,46912578336608
705,4,1,3860,3860,46912578336608
706,16,1,3860,3860,46912578336608
707,4,1,3860,3860,46912578336608
708,8,1,3860,3860,46912578336608
709,16,1,3860,3860,46912578336608
710,8,1,3860,3860,46912578336608
711,8,1,3860,3860,46912578336608
712,16,1,3860,3860,46912578336608
713,8,1,3860,3860,46912578336608
714,8,1,3860,3860,46912578336608
715,8,1,3860,3860,46912578336608
716,4,1,3860,3860,46912578336608
717,16,1,3860,3860,46912578336608
718,4,1,3860,3860,46912578336608
719,4,1,3860,3860,46912578336608
720,16,1,3860,3860,46912578336608
721,4,1,3860,3860,46912578336608
722,8,1,3860,3860,46912578336608
723,16,1,3860,3860,46912578336608
724,8,1,3860,3860,46912578336608
725,8,1,3860,3860,46912578336608
726,16,1,3860,3860,46912578336608
727,8,1,3860,3860,46912578336608
728,8,1,3860,3860,46912578336608
729,8,1,3860,3860,46912578336608
730,4,1,3860,3860,46912578336608
731,16,1,3860,3860,46912578336608
732,4,1,3860,3860,46912578336608
733,4,1,3860,3860,46912578336608
734,16,1,3860,3860,46912578336608
735,4,1,3860,3860,46912578336608
736,8,1,3860,3860,46912578336608
737,8,1,3860,3860,46912578336608
738,8,1,3860,3860,46912578336608
739,8,1,3860,3860,46912578336608
740,8,1,3860,3860,46912578336608
741,8,1,3860,3860,46912578336608
742,16,1,3860,3860,46912578336608
743,8,1,3860,3860,46912578336608
744,8,1,3860,3860,46912578336608
745,16,1,3860,3860,46912578336608
746,8,1,3860,3860,46912578336608
747,8,1,3860,3860,46912578336608
748,8,1,3860,3860,46912578336608
749,4,1,3860,3860,46912578336608
750,16,1,3860,3860,46912578336608
751,4,1,3860,3860,46912578336608
752,4,1,3860,3860,46912578336608
753,16,1,3860,3860,46912578336608
754,4,1,3860,3860,46912578336608
755,8,1,3860,3860,46912578336608
756,16,1,3860,3860,46912578336608
757,8,1,3860,3860,46912578336608
758,8,1,3860,3860,46912578336608
759,16,1,3860,3860,46912578336608
760,8,1,3860,3860,46912578336608
761,8,1,3860,3860,46912578336608
762,8,1,3860,3860,46912578336608
763,4,1,3860,3860,46912578336608
764,16,1,3860,3860,46912578336608
765,4,1,3860,3860,46912578336608
766,4,1,3860,3860,46912578336608
767,16,1,3860,3860,46912578336608
768,4,1,3860,3860,46912578336608
769,8,1,3860,3860,46912578336608
770,16,1,3860,3860,46912578336608
771,8,1,3860,3860,46912578336608
772,8,1,3860,3860,46912578336608
773,16,1,3860,3860,46912578336608
774,8,1,3860,3860,46912578336608
775,8,1,3860,3860,46912578336608
776,8,1,3860,3860,46912578336608
777,4,1,3860,3860,46912578336608
